,PO No.,PO Item No.,Incoterms Name,Material/Service No.,PO Item Description,Manufacturer Name,Vendor Name,Manufacturer Part No.,Long Description,PO Item Creation Date,PO Item Quantity,PO Item Quantity Unit,PO Item Value (GC),PO Item Value (GC) Unit,Product Category,Product Category Description,PO Status Name,Region,sim_score,path,desc_from,desc_words_short,desc_words_long,Unit Price
510751,4301006235,11,Not assigned,36011243,"OIL,INDUST:EXTREME PRESSURE GEAR,ALPHA S",CASTROL,Lubricants UK Limited,1443AA,"OIL: EXTREME PRESSURE,INDUSTRIAL,MINERAL,ALPHA SP 220,18.7 SQMM/SECOND AT 100 DEG C/220 SQMM/SECOND AT 40 DEG C,ISO VG 220,5 GAL BUCKET,AMBER,LIGHT BROWN,DENSITY: 890 KG/M3 AT 15 DEG C,FLASH POINT: 225 DEG C,FORM: LIQUID,POUR POINT: -15 DEG C,VISCOSITY INDEX: GREATER THAN 95",2018-11-05,1,EA,47.96,USD,12181600,Oils,Transaction Completed,UKS,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'EXTREME', 'PRESSURE', 'GEAR', 'ALPHA', 'S']","['OIL', 'EXTREME', 'PRESSURE', 'INDUSTRIAL', 'MINERAL', 'ALPHA', 'SP', '220', '18.7', 'SQMM', 'SECOND', 'AT', '100', 'DEG', 'C', '220', 'SQMM', 'SECOND', 'AT', '40', 'DEG', 'C', 'ISO', 'VG', '220', '5', 'GAL', 'BUCKET', 'AMBER', 'LIGHT', 'BROWN', 'DENSITY', '890', 'KG', 'M3', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '225', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '15', 'DEG', 'C', 'VISCOSITY', 'INDEX', 'GREATER', 'THAN', '95']",47.96
510752,4301006235,12,Not assigned,36011243,"OIL,INDUST:EXTREME PRESSURE GEAR,ALPHA S",CASTROL,Lubricants UK Limited,1443AA,"OIL: EXTREME PRESSURE,INDUSTRIAL,MINERAL,ALPHA SP 220,18.7 SQMM/SECOND AT 100 DEG C/220 SQMM/SECOND AT 40 DEG C,ISO VG 220,5 GAL BUCKET,AMBER,LIGHT BROWN,DENSITY: 890 KG/M3 AT 15 DEG C,FLASH POINT: 225 DEG C,FORM: LIQUID,POUR POINT: -15 DEG C,VISCOSITY INDEX: GREATER THAN 95",2018-11-05,1,EA,47.96,USD,12181600,Oils,Transaction Completed,UKS,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'EXTREME', 'PRESSURE', 'GEAR', 'ALPHA', 'S']","['OIL', 'EXTREME', 'PRESSURE', 'INDUSTRIAL', 'MINERAL', 'ALPHA', 'SP', '220', '18.7', 'SQMM', 'SECOND', 'AT', '100', 'DEG', 'C', '220', 'SQMM', 'SECOND', 'AT', '40', 'DEG', 'C', 'ISO', 'VG', '220', '5', 'GAL', 'BUCKET', 'AMBER', 'LIGHT', 'BROWN', 'DENSITY', '890', 'KG', 'M3', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '225', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '15', 'DEG', 'C', 'VISCOSITY', 'INDEX', 'GREATER', 'THAN', '95']",47.96
510753,4301006235,13,Not assigned,36011243,"OIL,INDUST:EXTREME PRESSURE GEAR,ALPHA S",CASTROL,Lubricants UK Limited,1443AA,"OIL: EXTREME PRESSURE,INDUSTRIAL,MINERAL,ALPHA SP 220,18.7 SQMM/SECOND AT 100 DEG C/220 SQMM/SECOND AT 40 DEG C,ISO VG 220,5 GAL BUCKET,AMBER,LIGHT BROWN,DENSITY: 890 KG/M3 AT 15 DEG C,FLASH POINT: 225 DEG C,FORM: LIQUID,POUR POINT: -15 DEG C,VISCOSITY INDEX: GREATER THAN 95",2018-11-05,1,EA,47.96,USD,12181600,Oils,Transaction Completed,UKS,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'EXTREME', 'PRESSURE', 'GEAR', 'ALPHA', 'S']","['OIL', 'EXTREME', 'PRESSURE', 'INDUSTRIAL', 'MINERAL', 'ALPHA', 'SP', '220', '18.7', 'SQMM', 'SECOND', 'AT', '100', 'DEG', 'C', '220', 'SQMM', 'SECOND', 'AT', '40', 'DEG', 'C', 'ISO', 'VG', '220', '5', 'GAL', 'BUCKET', 'AMBER', 'LIGHT', 'BROWN', 'DENSITY', '890', 'KG', 'M3', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '225', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '15', 'DEG', 'C', 'VISCOSITY', 'INDEX', 'GREATER', 'THAN', '95']",47.96
510754,4301006235,2,Not assigned,36011243,"OIL,INDUST:EXTREME PRESSURE GEAR,ALPHA S",CASTROL,Lubricants UK Limited,1443AA,"OIL: EXTREME PRESSURE,INDUSTRIAL,MINERAL,ALPHA SP 220,18.7 SQMM/SECOND AT 100 DEG C/220 SQMM/SECOND AT 40 DEG C,ISO VG 220,5 GAL BUCKET,AMBER,LIGHT BROWN,DENSITY: 890 KG/M3 AT 15 DEG C,FLASH POINT: 225 DEG C,FORM: LIQUID,POUR POINT: -15 DEG C,VISCOSITY INDEX: GREATER THAN 95",2018-11-05,3,EA,143.88,USD,12181600,Oils,Transaction Completed,UKS,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'EXTREME', 'PRESSURE', 'GEAR', 'ALPHA', 'S']","['OIL', 'EXTREME', 'PRESSURE', 'INDUSTRIAL', 'MINERAL', 'ALPHA', 'SP', '220', '18.7', 'SQMM', 'SECOND', 'AT', '100', 'DEG', 'C', '220', 'SQMM', 'SECOND', 'AT', '40', 'DEG', 'C', 'ISO', 'VG', '220', '5', 'GAL', 'BUCKET', 'AMBER', 'LIGHT', 'BROWN', 'DENSITY', '890', 'KG', 'M3', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '225', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '15', 'DEG', 'C', 'VISCOSITY', 'INDEX', 'GREATER', 'THAN', '95']",47.96
510755,4301006235,3,Not assigned,36011243,"OIL,INDUST:EXTREME PRESSURE GEAR,ALPHA S",CASTROL,Lubricants UK Limited,1443AA,"OIL: EXTREME PRESSURE,INDUSTRIAL,MINERAL,ALPHA SP 220,18.7 SQMM/SECOND AT 100 DEG C/220 SQMM/SECOND AT 40 DEG C,ISO VG 220,5 GAL BUCKET,AMBER,LIGHT BROWN,DENSITY: 890 KG/M3 AT 15 DEG C,FLASH POINT: 225 DEG C,FORM: LIQUID,POUR POINT: -15 DEG C,VISCOSITY INDEX: GREATER THAN 95",2018-11-05,3,EA,143.88,USD,12181600,Oils,Transaction Completed,UKS,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'EXTREME', 'PRESSURE', 'GEAR', 'ALPHA', 'S']","['OIL', 'EXTREME', 'PRESSURE', 'INDUSTRIAL', 'MINERAL', 'ALPHA', 'SP', '220', '18.7', 'SQMM', 'SECOND', 'AT', '100', 'DEG', 'C', '220', 'SQMM', 'SECOND', 'AT', '40', 'DEG', 'C', 'ISO', 'VG', '220', '5', 'GAL', 'BUCKET', 'AMBER', 'LIGHT', 'BROWN', 'DENSITY', '890', 'KG', 'M3', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '225', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '15', 'DEG', 'C', 'VISCOSITY', 'INDEX', 'GREATER', 'THAN', '95']",47.96
510756,4301006235,4,Not assigned,36011243,"OIL,INDUST:EXTREME PRESSURE GEAR,ALPHA S",CASTROL,Lubricants UK Limited,1443AA,"OIL: EXTREME PRESSURE,INDUSTRIAL,MINERAL,ALPHA SP 220,18.7 SQMM/SECOND AT 100 DEG C/220 SQMM/SECOND AT 40 DEG C,ISO VG 220,5 GAL BUCKET,AMBER,LIGHT BROWN,DENSITY: 890 KG/M3 AT 15 DEG C,FLASH POINT: 225 DEG C,FORM: LIQUID,POUR POINT: -15 DEG C,VISCOSITY INDEX: GREATER THAN 95",2018-11-05,1,EA,47.96,USD,12181600,Oils,Transaction Completed,UKS,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'EXTREME', 'PRESSURE', 'GEAR', 'ALPHA', 'S']","['OIL', 'EXTREME', 'PRESSURE', 'INDUSTRIAL', 'MINERAL', 'ALPHA', 'SP', '220', '18.7', 'SQMM', 'SECOND', 'AT', '100', 'DEG', 'C', '220', 'SQMM', 'SECOND', 'AT', '40', 'DEG', 'C', 'ISO', 'VG', '220', '5', 'GAL', 'BUCKET', 'AMBER', 'LIGHT', 'BROWN', 'DENSITY', '890', 'KG', 'M3', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '225', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '15', 'DEG', 'C', 'VISCOSITY', 'INDEX', 'GREATER', 'THAN', '95']",47.96
510757,4301006235,5,Not assigned,36011243,"OIL,INDUST:EXTREME PRESSURE GEAR,ALPHA S",CASTROL,Lubricants UK Limited,1443AA,"OIL: EXTREME PRESSURE,INDUSTRIAL,MINERAL,ALPHA SP 220,18.7 SQMM/SECOND AT 100 DEG C/220 SQMM/SECOND AT 40 DEG C,ISO VG 220,5 GAL BUCKET,AMBER,LIGHT BROWN,DENSITY: 890 KG/M3 AT 15 DEG C,FLASH POINT: 225 DEG C,FORM: LIQUID,POUR POINT: -15 DEG C,VISCOSITY INDEX: GREATER THAN 95",2018-11-05,1,EA,47.96,USD,12181600,Oils,Transaction Completed,UKS,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'EXTREME', 'PRESSURE', 'GEAR', 'ALPHA', 'S']","['OIL', 'EXTREME', 'PRESSURE', 'INDUSTRIAL', 'MINERAL', 'ALPHA', 'SP', '220', '18.7', 'SQMM', 'SECOND', 'AT', '100', 'DEG', 'C', '220', 'SQMM', 'SECOND', 'AT', '40', 'DEG', 'C', 'ISO', 'VG', '220', '5', 'GAL', 'BUCKET', 'AMBER', 'LIGHT', 'BROWN', 'DENSITY', '890', 'KG', 'M3', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '225', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '15', 'DEG', 'C', 'VISCOSITY', 'INDEX', 'GREATER', 'THAN', '95']",47.96
510758,4301006235,6,Not assigned,36011243,"OIL,INDUST:EXTREME PRESSURE GEAR,ALPHA S",CASTROL,Lubricants UK Limited,1443AA,"OIL: EXTREME PRESSURE,INDUSTRIAL,MINERAL,ALPHA SP 220,18.7 SQMM/SECOND AT 100 DEG C/220 SQMM/SECOND AT 40 DEG C,ISO VG 220,5 GAL BUCKET,AMBER,LIGHT BROWN,DENSITY: 890 KG/M3 AT 15 DEG C,FLASH POINT: 225 DEG C,FORM: LIQUID,POUR POINT: -15 DEG C,VISCOSITY INDEX: GREATER THAN 95",2018-11-05,1,EA,47.96,USD,12181600,Oils,Transaction Completed,UKS,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'EXTREME', 'PRESSURE', 'GEAR', 'ALPHA', 'S']","['OIL', 'EXTREME', 'PRESSURE', 'INDUSTRIAL', 'MINERAL', 'ALPHA', 'SP', '220', '18.7', 'SQMM', 'SECOND', 'AT', '100', 'DEG', 'C', '220', 'SQMM', 'SECOND', 'AT', '40', 'DEG', 'C', 'ISO', 'VG', '220', '5', 'GAL', 'BUCKET', 'AMBER', 'LIGHT', 'BROWN', 'DENSITY', '890', 'KG', 'M3', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '225', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '15', 'DEG', 'C', 'VISCOSITY', 'INDEX', 'GREATER', 'THAN', '95']",47.96
510759,4301006235,7,Not assigned,36011243,"OIL,INDUST:EXTREME PRESSURE GEAR,ALPHA S",CASTROL,Lubricants UK Limited,1443AA,"OIL: EXTREME PRESSURE,INDUSTRIAL,MINERAL,ALPHA SP 220,18.7 SQMM/SECOND AT 100 DEG C/220 SQMM/SECOND AT 40 DEG C,ISO VG 220,5 GAL BUCKET,AMBER,LIGHT BROWN,DENSITY: 890 KG/M3 AT 15 DEG C,FLASH POINT: 225 DEG C,FORM: LIQUID,POUR POINT: -15 DEG C,VISCOSITY INDEX: GREATER THAN 95",2018-11-05,1,EA,47.96,USD,12181600,Oils,Transaction Completed,UKS,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'EXTREME', 'PRESSURE', 'GEAR', 'ALPHA', 'S']","['OIL', 'EXTREME', 'PRESSURE', 'INDUSTRIAL', 'MINERAL', 'ALPHA', 'SP', '220', '18.7', 'SQMM', 'SECOND', 'AT', '100', 'DEG', 'C', '220', 'SQMM', 'SECOND', 'AT', '40', 'DEG', 'C', 'ISO', 'VG', '220', '5', 'GAL', 'BUCKET', 'AMBER', 'LIGHT', 'BROWN', 'DENSITY', '890', 'KG', 'M3', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '225', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '15', 'DEG', 'C', 'VISCOSITY', 'INDEX', 'GREATER', 'THAN', '95']",47.96
510760,4301006235,8,Not assigned,36011243,"OIL,INDUST:EXTREME PRESSURE GEAR,ALPHA S",CASTROL,Lubricants UK Limited,1443AA,"OIL: EXTREME PRESSURE,INDUSTRIAL,MINERAL,ALPHA SP 220,18.7 SQMM/SECOND AT 100 DEG C/220 SQMM/SECOND AT 40 DEG C,ISO VG 220,5 GAL BUCKET,AMBER,LIGHT BROWN,DENSITY: 890 KG/M3 AT 15 DEG C,FLASH POINT: 225 DEG C,FORM: LIQUID,POUR POINT: -15 DEG C,VISCOSITY INDEX: GREATER THAN 95",2018-11-05,1,EA,47.96,USD,12181600,Oils,Transaction Completed,UKS,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'EXTREME', 'PRESSURE', 'GEAR', 'ALPHA', 'S']","['OIL', 'EXTREME', 'PRESSURE', 'INDUSTRIAL', 'MINERAL', 'ALPHA', 'SP', '220', '18.7', 'SQMM', 'SECOND', 'AT', '100', 'DEG', 'C', '220', 'SQMM', 'SECOND', 'AT', '40', 'DEG', 'C', 'ISO', 'VG', '220', '5', 'GAL', 'BUCKET', 'AMBER', 'LIGHT', 'BROWN', 'DENSITY', '890', 'KG', 'M3', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '225', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '15', 'DEG', 'C', 'VISCOSITY', 'INDEX', 'GREATER', 'THAN', '95']",47.96
510761,4301006235,9,Not assigned,36011243,"OIL,INDUST:EXTREME PRESSURE GEAR,ALPHA S",CASTROL,Lubricants UK Limited,1443AA,"OIL: EXTREME PRESSURE,INDUSTRIAL,MINERAL,ALPHA SP 220,18.7 SQMM/SECOND AT 100 DEG C/220 SQMM/SECOND AT 40 DEG C,ISO VG 220,5 GAL BUCKET,AMBER,LIGHT BROWN,DENSITY: 890 KG/M3 AT 15 DEG C,FLASH POINT: 225 DEG C,FORM: LIQUID,POUR POINT: -15 DEG C,VISCOSITY INDEX: GREATER THAN 95",2018-11-05,1,EA,47.96,USD,12181600,Oils,Transaction Completed,UKS,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'EXTREME', 'PRESSURE', 'GEAR', 'ALPHA', 'S']","['OIL', 'EXTREME', 'PRESSURE', 'INDUSTRIAL', 'MINERAL', 'ALPHA', 'SP', '220', '18.7', 'SQMM', 'SECOND', 'AT', '100', 'DEG', 'C', '220', 'SQMM', 'SECOND', 'AT', '40', 'DEG', 'C', 'ISO', 'VG', '220', '5', 'GAL', 'BUCKET', 'AMBER', 'LIGHT', 'BROWN', 'DENSITY', '890', 'KG', 'M3', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '225', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '15', 'DEG', 'C', 'VISCOSITY', 'INDEX', 'GREATER', 'THAN', '95']",47.96
511171,4301008127,2,Not assigned,36011243,"OIL,INDUST:EXTREME PRESSURE GEAR,ALPHA S",CASTROL,Lubricants UK Limited,1443AA,"OIL: EXTREME PRESSURE,INDUSTRIAL,MINERAL,ALPHA SP 220,18.7 SQMM/SECOND AT 100 DEG C/220 SQMM/SECOND AT 40 DEG C,ISO VG 220,5 GAL BUCKET,AMBER,LIGHT BROWN,DENSITY: 890 KG/M3 AT 15 DEG C,FLASH POINT: 225 DEG C,FORM: LIQUID,POUR POINT: -15 DEG C,VISCOSITY INDEX: GREATER THAN 95",2018-11-09,1,EA,48.61,USD,12181600,Oils,Transaction Completed,UKS,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'EXTREME', 'PRESSURE', 'GEAR', 'ALPHA', 'S']","['OIL', 'EXTREME', 'PRESSURE', 'INDUSTRIAL', 'MINERAL', 'ALPHA', 'SP', '220', '18.7', 'SQMM', 'SECOND', 'AT', '100', 'DEG', 'C', '220', 'SQMM', 'SECOND', 'AT', '40', 'DEG', 'C', 'ISO', 'VG', '220', '5', 'GAL', 'BUCKET', 'AMBER', 'LIGHT', 'BROWN', 'DENSITY', '890', 'KG', 'M3', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '225', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '15', 'DEG', 'C', 'VISCOSITY', 'INDEX', 'GREATER', 'THAN', '95']",48.61
511309,4301008655,2,Not assigned,36011243,"OIL,INDUST:EXTREME PRESSURE GEAR,ALPHA S",CASTROL,Lubricants UK Limited,1443AA,"OIL: EXTREME PRESSURE,INDUSTRIAL,MINERAL,ALPHA SP 220,18.7 SQMM/SECOND AT 100 DEG C/220 SQMM/SECOND AT 40 DEG C,ISO VG 220,5 GAL BUCKET,AMBER,LIGHT BROWN,DENSITY: 890 KG/M3 AT 15 DEG C,FLASH POINT: 225 DEG C,FORM: LIQUID,POUR POINT: -15 DEG C,VISCOSITY INDEX: GREATER THAN 95",2018-11-12,1,EA,48.21,USD,12181600,Oils,Transaction Completed,UKS,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'EXTREME', 'PRESSURE', 'GEAR', 'ALPHA', 'S']","['OIL', 'EXTREME', 'PRESSURE', 'INDUSTRIAL', 'MINERAL', 'ALPHA', 'SP', '220', '18.7', 'SQMM', 'SECOND', 'AT', '100', 'DEG', 'C', '220', 'SQMM', 'SECOND', 'AT', '40', 'DEG', 'C', 'ISO', 'VG', '220', '5', 'GAL', 'BUCKET', 'AMBER', 'LIGHT', 'BROWN', 'DENSITY', '890', 'KG', 'M3', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '225', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '15', 'DEG', 'C', 'VISCOSITY', 'INDEX', 'GREATER', 'THAN', '95']",48.21
511529,4301010181,1,Not assigned,36011243,"OIL,INDUST:EXTREME PRESSURE GEAR,ALPHA S",CASTROL,Lubricants UK Limited,1443AA,"OIL: EXTREME PRESSURE,INDUSTRIAL,MINERAL,ALPHA SP 220,18.7 SQMM/SECOND AT 100 DEG C/220 SQMM/SECOND AT 40 DEG C,ISO VG 220,5 GAL BUCKET,AMBER,LIGHT BROWN,DENSITY: 890 KG/M3 AT 15 DEG C,FLASH POINT: 225 DEG C,FORM: LIQUID,POUR POINT: -15 DEG C,VISCOSITY INDEX: GREATER THAN 95",2018-11-15,1,EA,48.1,USD,12181600,Oils,Transaction Completed,UKS,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'EXTREME', 'PRESSURE', 'GEAR', 'ALPHA', 'S']","['OIL', 'EXTREME', 'PRESSURE', 'INDUSTRIAL', 'MINERAL', 'ALPHA', 'SP', '220', '18.7', 'SQMM', 'SECOND', 'AT', '100', 'DEG', 'C', '220', 'SQMM', 'SECOND', 'AT', '40', 'DEG', 'C', 'ISO', 'VG', '220', '5', 'GAL', 'BUCKET', 'AMBER', 'LIGHT', 'BROWN', 'DENSITY', '890', 'KG', 'M3', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '225', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '15', 'DEG', 'C', 'VISCOSITY', 'INDEX', 'GREATER', 'THAN', '95']",48.1
512675,4301014999,1,Delivered Duty Paid,36011243,"OIL,INDUST:EXTREME PRESSURE GEAR,ALPHA S",CASTROL,Lubricants UK Limited,1443AA,"OIL: EXTREME PRESSURE,INDUSTRIAL,MINERAL,ALPHA SP 220,18.7 SQMM/SECOND AT 100 DEG C/220 SQMM/SECOND AT 40 DEG C,ISO VG 220,5 GAL BUCKET,AMBER,LIGHT BROWN,DENSITY: 890 KG/M3 AT 15 DEG C,FLASH POINT: 225 DEG C,FORM: LIQUID,POUR POINT: -15 DEG C,VISCOSITY INDEX: GREATER THAN 95",2018-11-30,1,EA,47.18,USD,12181600,Oils,Transaction Completed,UKS,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'EXTREME', 'PRESSURE', 'GEAR', 'ALPHA', 'S']","['OIL', 'EXTREME', 'PRESSURE', 'INDUSTRIAL', 'MINERAL', 'ALPHA', 'SP', '220', '18.7', 'SQMM', 'SECOND', 'AT', '100', 'DEG', 'C', '220', 'SQMM', 'SECOND', 'AT', '40', 'DEG', 'C', 'ISO', 'VG', '220', '5', 'GAL', 'BUCKET', 'AMBER', 'LIGHT', 'BROWN', 'DENSITY', '890', 'KG', 'M3', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '225', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '15', 'DEG', 'C', 'VISCOSITY', 'INDEX', 'GREATER', 'THAN', '95']",47.18
512969,4301016496,2,Not assigned,36011243,"OIL,INDUST:EXTREME PRESSURE GEAR,ALPHA S",CASTROL,Lubricants UK Limited,1443AA,"OIL: EXTREME PRESSURE,INDUSTRIAL,MINERAL,ALPHA SP 220,18.7 SQMM/SECOND AT 100 DEG C/220 SQMM/SECOND AT 40 DEG C,ISO VG 220,5 GAL BUCKET,AMBER,LIGHT BROWN,DENSITY: 890 KG/M3 AT 15 DEG C,FLASH POINT: 225 DEG C,FORM: LIQUID,POUR POINT: -15 DEG C,VISCOSITY INDEX: GREATER THAN 95",2018-12-05,1,EA,47.13,USD,12181600,Oils,Transaction Completed,UKS,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'EXTREME', 'PRESSURE', 'GEAR', 'ALPHA', 'S']","['OIL', 'EXTREME', 'PRESSURE', 'INDUSTRIAL', 'MINERAL', 'ALPHA', 'SP', '220', '18.7', 'SQMM', 'SECOND', 'AT', '100', 'DEG', 'C', '220', 'SQMM', 'SECOND', 'AT', '40', 'DEG', 'C', 'ISO', 'VG', '220', '5', 'GAL', 'BUCKET', 'AMBER', 'LIGHT', 'BROWN', 'DENSITY', '890', 'KG', 'M3', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '225', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '15', 'DEG', 'C', 'VISCOSITY', 'INDEX', 'GREATER', 'THAN', '95']",47.13
512970,4301016496,3,Not assigned,36011243,"OIL,INDUST:EXTREME PRESSURE GEAR,ALPHA S",CASTROL,Lubricants UK Limited,1443AA,"OIL: EXTREME PRESSURE,INDUSTRIAL,MINERAL,ALPHA SP 220,18.7 SQMM/SECOND AT 100 DEG C/220 SQMM/SECOND AT 40 DEG C,ISO VG 220,5 GAL BUCKET,AMBER,LIGHT BROWN,DENSITY: 890 KG/M3 AT 15 DEG C,FLASH POINT: 225 DEG C,FORM: LIQUID,POUR POINT: -15 DEG C,VISCOSITY INDEX: GREATER THAN 95",2018-12-05,1,EA,47.13,USD,12181600,Oils,Transaction Completed,UKS,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'EXTREME', 'PRESSURE', 'GEAR', 'ALPHA', 'S']","['OIL', 'EXTREME', 'PRESSURE', 'INDUSTRIAL', 'MINERAL', 'ALPHA', 'SP', '220', '18.7', 'SQMM', 'SECOND', 'AT', '100', 'DEG', 'C', '220', 'SQMM', 'SECOND', 'AT', '40', 'DEG', 'C', 'ISO', 'VG', '220', '5', 'GAL', 'BUCKET', 'AMBER', 'LIGHT', 'BROWN', 'DENSITY', '890', 'KG', 'M3', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '225', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '15', 'DEG', 'C', 'VISCOSITY', 'INDEX', 'GREATER', 'THAN', '95']",47.13
512971,4301016496,4,Not assigned,36011243,"OIL,INDUST:EXTREME PRESSURE GEAR,ALPHA S",CASTROL,Lubricants UK Limited,1443AA,"OIL: EXTREME PRESSURE,INDUSTRIAL,MINERAL,ALPHA SP 220,18.7 SQMM/SECOND AT 100 DEG C/220 SQMM/SECOND AT 40 DEG C,ISO VG 220,5 GAL BUCKET,AMBER,LIGHT BROWN,DENSITY: 890 KG/M3 AT 15 DEG C,FLASH POINT: 225 DEG C,FORM: LIQUID,POUR POINT: -15 DEG C,VISCOSITY INDEX: GREATER THAN 95",2018-12-05,1,EA,47.13,USD,12181600,Oils,Transaction Completed,UKS,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'EXTREME', 'PRESSURE', 'GEAR', 'ALPHA', 'S']","['OIL', 'EXTREME', 'PRESSURE', 'INDUSTRIAL', 'MINERAL', 'ALPHA', 'SP', '220', '18.7', 'SQMM', 'SECOND', 'AT', '100', 'DEG', 'C', '220', 'SQMM', 'SECOND', 'AT', '40', 'DEG', 'C', 'ISO', 'VG', '220', '5', 'GAL', 'BUCKET', 'AMBER', 'LIGHT', 'BROWN', 'DENSITY', '890', 'KG', 'M3', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '225', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '15', 'DEG', 'C', 'VISCOSITY', 'INDEX', 'GREATER', 'THAN', '95']",47.13
517340,4301043554,1,Not assigned,36011243,"OIL,INDUST:EXTREME PRESSURE GEAR,ALPHA S",CASTROL,Lubricants UK Limited,1443AA,"OIL: EXTREME PRESSURE,INDUSTRIAL,MINERAL,ALPHA SP 220,18.7 SQMM/SECOND AT 100 DEG C/220 SQMM/SECOND AT 40 DEG C,ISO VG 220,5 GAL BUCKET,AMBER,LIGHT BROWN,DENSITY: 890 KG/M3 AT 15 DEG C,FLASH POINT: 225 DEG C,FORM: LIQUID,POUR POINT: -15 DEG C,VISCOSITY INDEX: GREATER THAN 95",2019-02-16,5,EA,236.43,USD,12181600,Oils,Transaction Completed,UKS,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'EXTREME', 'PRESSURE', 'GEAR', 'ALPHA', 'S']","['OIL', 'EXTREME', 'PRESSURE', 'INDUSTRIAL', 'MINERAL', 'ALPHA', 'SP', '220', '18.7', 'SQMM', 'SECOND', 'AT', '100', 'DEG', 'C', '220', 'SQMM', 'SECOND', 'AT', '40', 'DEG', 'C', 'ISO', 'VG', '220', '5', 'GAL', 'BUCKET', 'AMBER', 'LIGHT', 'BROWN', 'DENSITY', '890', 'KG', 'M3', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '225', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '15', 'DEG', 'C', 'VISCOSITY', 'INDEX', 'GREATER', 'THAN', '95']",47.286
